ip1_1;ip1_2;ip1_3;ip1_4;ip1_port;ip2_1;ip2_2;ip2_3;ip2_4;ip2_port;anomaly
219;196;206;31;19100;192;168;0;102;80;20
219;196;206;31;12208;192;168;0;102;80;20
219;196;206;31;32758;192;168;0;102;80;20
219;196;206;31;33064;192;168;0;102;80;20
219;196;206;31;1150;192;168;0;102;80;20
219;196;206;31;59406;192;168;0;102;80;20
219;196;206;31;31157;192;168;0;102;80;20
219;196;206;31;27623;192;168;0;102;80;20
219;196;206;31;8952;192;168;0;102;80;20
219;196;206;31;12620;192;168;0;102;80;20
219;196;206;31;27198;192;168;0;102;80;20
219;196;206;31;3338;192;168;0;102;80;20
219;196;206;31;12630;192;168;0;102;80;20
219;196;206;31;48192;192;168;0;102;80;20
219;196;206;31;22984;192;168;0;102;80;20
219;196;206;31;59740;192;168;0;102;80;20
219;196;206;31;28882;192;168;0;102;80;20
219;196;206;31;25126;192;168;0;102;80;20
219;196;206;31;15750;192;168;0;102;80;20
219;196;206;31;27222;192;168;0;102;80;20
219;196;206;31;17767;192;168;0;102;80;20
219;196;206;31;62865;192;168;0;102;80;20
219;196;206;31;54187;192;168;0;102;80;20
219;196;206;31;8764;192;168;0;102;80;20
219;196;206;31;34623;192;168;0;102;80;20
219;196;206;31;62506;192;168;0;102;80;20
219;196;206;31;59547;192;168;0;102;80;20
219;196;206;31;62576;192;168;0;102;80;20
219;196;206;31;51928;192;168;0;102;80;20
219;196;206;31;42793;192;168;0;102;80;20
219;196;206;31;48385;192;168;0;102;80;20
219;196;206;31;13050;192;168;0;102;80;20
219;196;206;31;58953;192;168;0;102;80;20
219;196;206;31;13285;192;168;0;102;80;20
219;196;206;31;13585;192;168;0;102;80;20
219;196;206;31;47706;192;168;0;102;80;20
219;196;206;31;10318;192;168;0;102;80;20
219;196;206;31;2396;192;168;0;102;80;20
219;196;206;31;58597;192;168;0;102;80;20
219;196;206;31;7409;192;168;0;102;80;20
219;196;206;31;8543;192;168;0;102;80;20
219;196;206;31;21770;192;168;0;102;80;20
219;196;206;31;574;192;168;0;102;80;20
219;196;206;31;55043;192;168;0;102;80;20
219;196;206;31;22433;192;168;0;102;80;20
219;196;206;31;42332;192;168;0;102;80;20
219;196;206;31;59232;192;168;0;102;80;20
219;196;206;31;54471;192;168;0;102;80;20
219;196;206;31;31001;192;168;0;102;80;20
219;196;206;31;31692;192;168;0;102;80;20
219;196;206;31;45360;192;168;0;102;80;20
219;196;206;31;50241;192;168;0;102;80;20
219;196;206;31;45896;192;168;0;102;80;20
219;196;206;31;14389;192;168;0;102;80;20
219;196;206;31;42139;192;168;0;102;80;20
219;196;206;31;30976;192;168;0;102;80;20
219;196;206;31;35724;192;168;0;102;80;20
219;196;206;31;21046;192;168;0;102;80;20
219;196;206;31;29559;192;168;0;102;80;20
219;196;206;31;8820;192;168;0;102;80;20
219;196;206;31;10000;192;168;0;102;80;20
219;196;206;31;9531;192;168;0;102;80;20
219;196;206;31;22836;192;168;0;102;80;20
219;196;206;31;48384;192;168;0;102;80;20
219;196;206;31;33041;192;168;0;102;80;20
219;196;206;31;22580;192;168;0;102;80;20
219;196;206;31;15076;192;168;0;102;80;20
219;196;206;31;61854;192;168;0;102;80;20
219;196;206;31;3116;192;168;0;102;80;20
219;196;206;31;39785;192;168;0;102;80;20
219;196;206;31;27700;192;168;0;102;80;20
219;196;206;31;35278;192;168;0;102;80;20
219;196;206;31;50842;192;168;0;102;80;20
219;196;206;31;63403;192;168;0;102;80;20
219;196;206;31;59102;192;168;0;102;80;20
219;196;206;31;6292;192;168;0;102;80;20
219;196;206;31;13577;192;168;0;102;80;20
219;196;206;31;24226;192;168;0;102;80;20
219;196;206;31;44417;192;168;0;102;80;20
219;196;206;31;62165;192;168;0;102;80;20
219;196;206;31;18505;192;168;0;102;80;20
219;196;206;31;57270;192;168;0;102;80;20
219;196;206;31;34687;192;168;0;102;80;20
219;196;206;31;39750;192;168;0;102;80;20
219;196;206;31;17985;192;168;0;102;80;20
219;196;206;31;5340;192;168;0;102;80;20
219;196;206;31;21507;192;168;0;102;80;20
219;196;206;31;60148;192;168;0;102;80;20
219;196;206;31;59806;192;168;0;102;80;20
219;196;206;31;60459;192;168;0;102;80;20
219;196;206;31;13392;192;168;0;102;80;20
219;196;206;31;60862;192;168;0;102;80;20
219;196;206;31;19035;192;168;0;102;80;20
219;196;206;31;19631;192;168;0;102;80;20
219;196;206;31;28404;192;168;0;102;80;20
219;196;206;31;18390;192;168;0;102;80;20
219;196;206;31;4773;192;168;0;102;80;20
219;196;206;31;32563;192;168;0;102;80;20
219;196;206;31;1052;192;168;0;102;80;20
219;196;206;31;9303;192;168;0;102;80;20
219;196;206;31;50329;192;168;0;102;80;20
219;196;206;31;55524;192;168;0;102;80;20
219;196;206;31;42790;192;168;0;102;80;20
219;196;206;31;48982;192;168;0;102;80;20
219;196;206;31;7039;192;168;0;102;80;20
219;196;206;31;2121;192;168;0;102;80;20
219;196;206;31;58553;192;168;0;102;80;20
219;196;206;31;25445;192;168;0;102;80;20
219;196;206;31;22873;192;168;0;102;80;20
219;196;206;31;4751;192;168;0;102;80;20
219;196;206;31;25139;192;168;0;102;80;20
219;196;206;31;64432;192;168;0;102;80;20
219;196;206;31;58883;192;168;0;102;80;20
219;196;206;31;2541;192;168;0;102;80;20
219;196;206;31;9231;192;168;0;102;80;20
219;196;206;31;6990;192;168;0;102;80;20
219;196;206;31;49964;192;168;0;102;80;20
219;196;206;31;44672;192;168;0;102;80;20
219;196;206;31;35316;192;168;0;102;80;20
219;196;206;31;56588;192;168;0;102;80;20
219;196;206;31;57776;192;168;0;102;80;20
219;196;206;31;52606;192;168;0;102;80;20
219;196;206;31;28382;192;168;0;102;80;20
219;196;206;31;7484;192;168;0;102;80;20
219;196;206;31;5076;192;168;0;102;80;20
219;196;206;31;20185;192;168;0;102;80;20
219;196;206;31;24677;192;168;0;102;80;20
219;196;206;31;46371;192;168;0;102;80;20
219;196;206;31;33437;192;168;0;102;80;20
219;196;206;31;61815;192;168;0;102;80;20
219;196;206;31;10576;192;168;0;102;80;20
219;196;206;31;18481;192;168;0;102;80;20
219;196;206;31;6686;192;168;0;102;80;20
219;196;206;31;5774;192;168;0;102;80;20
219;196;206;31;9691;192;168;0;102;80;20
219;196;206;31;48373;192;168;0;102;80;20
219;196;206;31;5427;192;168;0;102;80;20
219;196;206;31;50948;192;168;0;102;80;20
219;196;206;31;48886;192;168;0;102;80;20
219;196;206;31;51437;192;168;0;102;80;20
219;196;206;31;5129;192;168;0;102;80;20
219;196;206;31;63455;192;168;0;102;80;20
219;196;206;31;24539;192;168;0;102;80;20
219;196;206;31;59840;192;168;0;102;80;20
219;196;206;31;16975;192;168;0;102;80;20
219;196;206;31;5898;192;168;0;102;80;20
219;196;206;31;57617;192;168;0;102;80;20
219;196;206;31;64296;192;168;0;102;80;20
219;196;206;31;16042;192;168;0;102;80;20
219;196;206;31;26529;192;168;0;102;80;20
219;196;206;31;593;192;168;0;102;80;20
219;196;206;31;4603;192;168;0;102;80;20
219;196;206;31;5735;192;168;0;102;80;20
219;196;206;31;56929;192;168;0;102;80;20
219;196;206;31;9213;192;168;0;102;80;20
219;196;206;31;42300;192;168;0;102;80;20
219;196;206;31;43539;192;168;0;102;80;20
219;196;206;31;8332;192;168;0;102;80;20
219;196;206;31;15999;192;168;0;102;80;20
219;196;206;31;20565;192;168;0;102;80;20
219;196;206;31;56729;192;168;0;102;80;20
219;196;206;31;61846;192;168;0;102;80;20
219;196;206;31;57525;192;168;0;102;80;20
219;196;206;31;8305;192;168;0;102;80;20
219;196;206;31;751;192;168;0;102;80;20
219;196;206;31;4073;192;168;0;102;80;20
219;196;206;31;51410;192;168;0;102;80;20
219;196;206;31;63945;192;168;0;102;80;20
219;196;206;31;59171;192;168;0;102;80;20
219;196;206;31;43343;192;168;0;102;80;20
219;196;206;31;48863;192;168;0;102;80;20
219;196;206;31;61870;192;168;0;102;80;20
219;196;206;31;30162;192;168;0;102;80;20
219;196;206;31;15629;192;168;0;102;80;20
219;196;206;31;28138;192;168;0;102;80;20
219;196;206;31;32031;192;168;0;102;80;20
219;196;206;31;24128;192;168;0;102;80;20
219;196;206;31;47436;192;168;0;102;80;20
219;196;206;31;60119;192;168;0;102;80;20
219;196;206;31;22042;192;168;0;102;80;20
219;196;206;31;63697;192;168;0;102;80;20
219;196;206;31;10775;192;168;0;102;80;20
219;196;206;31;19626;192;168;0;102;80;20
219;196;206;31;8231;192;168;0;102;80;20
219;196;206;31;37377;192;168;0;102;80;20
219;196;206;31;20688;192;168;0;102;80;20
219;196;206;31;7405;192;168;0;102;80;20
219;196;206;31;37108;192;168;0;102;80;20
219;196;206;31;41547;192;168;0;102;80;20
219;196;206;31;7631;192;168;0;102;80;20
219;196;206;31;33133;192;168;0;102;80;20
219;196;206;31;52210;192;168;0;102;80;20
219;196;206;31;18927;192;168;0;102;80;20
219;196;206;31;56582;192;168;0;102;80;20
219;196;206;31;43546;192;168;0;102;80;20
219;196;206;31;37743;192;168;0;102;80;20
219;196;206;31;2325;192;168;0;102;80;20
219;196;206;31;62627;192;168;0;102;80;20
219;196;206;31;47884;192;168;0;102;80;20
219;196;206;31;49538;192;168;0;102;80;20
219;196;206;31;26059;192;168;0;102;80;20
219;196;206;31;14958;192;168;0;102;80;20
219;196;206;31;55814;192;168;0;102;80;20
219;196;206;31;2679;192;168;0;102;80;20
219;196;206;31;31098;192;168;0;102;80;20
219;196;206;31;54803;192;168;0;102;80;20
219;196;206;31;16564;192;168;0;102;80;20
219;196;206;31;29721;192;168;0;102;80;20
219;196;206;31;47822;192;168;0;102;80;20
219;196;206;31;46691;192;168;0;102;80;20
219;196;206;31;13560;192;168;0;102;80;20
219;196;206;31;65025;192;168;0;102;80;20
219;196;206;31;63483;192;168;0;102;80;20
219;196;206;31;55552;192;168;0;102;80;20
219;196;206;31;33618;192;168;0;102;80;20
219;196;206;31;25078;192;168;0;102;80;20
219;196;206;31;46167;192;168;0;102;80;20
219;196;206;31;54696;192;168;0;102;80;20
219;196;206;31;51946;192;168;0;102;80;20
219;196;206;31;59462;192;168;0;102;80;20
219;196;206;31;23165;192;168;0;102;80;20
219;196;206;31;8398;192;168;0;102;80;20
219;196;206;31;1975;192;168;0;102;80;20
219;196;206;31;56931;192;168;0;102;80;20
219;196;206;31;34399;192;168;0;102;80;20
219;196;206;31;29255;192;168;0;102;80;20
219;196;206;31;6993;192;168;0;102;80;20
219;196;206;31;46500;192;168;0;102;80;20
219;196;206;31;51147;192;168;0;102;80;20
219;196;206;31;5849;192;168;0;102;80;20
219;196;206;31;57723;192;168;0;102;80;20
219;196;206;31;53980;192;168;0;102;80;20
219;196;206;31;14482;192;168;0;102;80;20
219;196;206;31;64560;192;168;0;102;80;20
219;196;206;31;23483;192;168;0;102;80;20
219;196;206;31;31898;192;168;0;102;80;20
219;196;206;31;1880;192;168;0;102;80;20
219;196;206;31;13708;192;168;0;102;80;20
219;196;206;31;41679;192;168;0;102;80;20
219;196;206;31;7338;192;168;0;102;80;20
219;196;206;31;19518;192;168;0;102;80;20
219;196;206;31;60268;192;168;0;102;80;20
219;196;206;31;4840;192;168;0;102;80;20
219;196;206;31;30867;192;168;0;102;80;20
219;196;206;31;20007;192;168;0;102;80;20
219;196;206;31;60073;192;168;0;102;80;20
219;196;206;31;62428;192;168;0;102;80;20
219;196;206;31;50521;192;168;0;102;80;20
219;196;206;31;8614;192;168;0;102;80;20
219;196;206;31;16494;192;168;0;102;80;20
219;196;206;31;7514;192;168;0;102;80;20
219;196;206;31;53729;192;168;0;102;80;20
219;196;206;31;39059;192;168;0;102;80;20
219;196;206;31;14262;192;168;0;102;80;20
219;196;206;31;46818;192;168;0;102;80;20
219;196;206;31;21425;192;168;0;102;80;20
219;196;206;31;43326;192;168;0;102;80;20
219;196;206;31;57055;192;168;0;102;80;20
219;196;206;31;25908;192;168;0;102;80;20
219;196;206;31;55280;192;168;0;102;80;20
219;196;206;31;28856;192;168;0;102;80;20
219;196;206;31;63245;192;168;0;102;80;20
219;196;206;31;51241;192;168;0;102;80;20
219;196;206;31;60814;192;168;0;102;80;20
219;196;206;31;18458;192;168;0;102;80;20
219;196;206;31;25599;192;168;0;102;80;20
219;196;206;31;18371;192;168;0;102;80;20
219;196;206;31;59850;192;168;0;102;80;20
219;196;206;31;49256;192;168;0;102;80;20
219;196;206;31;13927;192;168;0;102;80;20
219;196;206;31;54420;192;168;0;102;80;20
219;196;206;31;55847;192;168;0;102;80;20
219;196;206;31;8226;192;168;0;102;80;20
219;196;206;31;22267;192;168;0;102;80;20
219;196;206;31;900;192;168;0;102;80;20
219;196;206;31;3114;192;168;0;102;80;20
219;196;206;31;37026;192;168;0;102;80;20
219;196;206;31;51246;192;168;0;102;80;20
219;196;206;31;61697;192;168;0;102;80;20
219;196;206;31;41817;192;168;0;102;80;20
219;196;206;31;46781;192;168;0;102;80;20
219;196;206;31;14300;192;168;0;102;80;20
219;196;206;31;8888;192;168;0;102;80;20
219;196;206;31;18960;192;168;0;102;80;20
219;196;206;31;42507;192;168;0;102;80;20
219;196;206;31;39302;192;168;0;102;80;20
219;196;206;31;61725;192;168;0;102;80;20
219;196;206;31;29302;192;168;0;102;80;20
219;196;206;31;9052;192;168;0;102;80;20
219;196;206;31;25501;192;168;0;102;80;20
219;196;206;31;26230;192;168;0;102;80;20
219;196;206;31;2720;192;168;0;102;80;20
219;196;206;31;25925;192;168;0;102;80;20
219;196;206;31;61888;192;168;0;102;80;20
219;196;206;31;58382;192;168;0;102;80;20
219;196;206;31;27600;192;168;0;102;80;20
219;196;206;31;29140;192;168;0;102;80;20
219;196;206;31;25603;192;168;0;102;80;20
219;196;206;31;21532;192;168;0;102;80;20
219;196;206;31;60442;192;168;0;102;80;20
219;196;206;31;808;192;168;0;102;80;20
219;196;206;31;10715;192;168;0;102;80;20
219;196;206;31;61997;192;168;0;102;80;20
219;196;206;31;33018;192;168;0;102;80;20
219;196;206;31;27389;192;168;0;102;80;20
219;196;206;31;34267;192;168;0;102;80;20
219;196;206;31;40710;192;168;0;102;80;20
219;196;206;31;43617;192;168;0;102;80;20
219;196;206;31;12093;192;168;0;102;80;20
219;196;206;31;40381;192;168;0;102;80;20
219;196;206;31;31511;192;168;0;102;80;20
219;196;206;31;28395;192;168;0;102;80;20
219;196;206;31;52801;192;168;0;102;80;20
219;196;206;31;51094;192;168;0;102;80;20
219;196;206;31;23743;192;168;0;102;80;20
219;196;206;31;56808;192;168;0;102;80;20
219;196;206;31;60825;192;168;0;102;80;20
219;196;206;31;2098;192;168;0;102;80;20
219;196;206;31;10756;192;168;0;102;80;20
219;196;206;31;24925;192;168;0;102;80;20
219;196;206;31;56987;192;168;0;102;80;20
219;196;206;31;56754;192;168;0;102;80;20
219;196;206;31;62912;192;168;0;102;80;20
219;196;206;31;51073;192;168;0;102;80;20
219;196;206;31;12511;192;168;0;102;80;20
219;196;206;31;36252;192;168;0;102;80;20
219;196;206;31;48485;192;168;0;102;80;20
219;196;206;31;21044;192;168;0;102;80;20
219;196;206;31;34563;192;168;0;102;80;20
219;196;206;31;30108;192;168;0;102;80;20
219;196;206;31;51232;192;168;0;102;80;20
219;196;206;31;2016;192;168;0;102;80;20
219;196;206;31;9625;192;168;0;102;80;20
219;196;206;31;60549;192;168;0;102;80;20
219;196;206;31;35425;192;168;0;102;80;20
219;196;206;31;33792;192;168;0;102;80;20
219;196;206;31;44272;192;168;0;102;80;20
219;196;206;31;16556;192;168;0;102;80;20
219;196;206;31;36308;192;168;0;102;80;20
219;196;206;31;12651;192;168;0;102;80;20
219;196;206;31;47206;192;168;0;102;80;20
219;196;206;31;11431;192;168;0;102;80;20
219;196;206;31;23562;192;168;0;102;80;20
219;196;206;31;6376;192;168;0;102;80;20
219;196;206;31;14170;192;168;0;102;80;20
219;196;206;31;29672;192;168;0;102;80;20
219;196;206;31;35665;192;168;0;102;80;20
219;196;206;31;31848;192;168;0;102;80;20
219;196;206;31;58186;192;168;0;102;80;20
219;196;206;31;37552;192;168;0;102;80;20
219;196;206;31;22570;192;168;0;102;80;20
219;196;206;31;41622;192;168;0;102;80;20
219;196;206;31;27898;192;168;0;102;80;20
219;196;206;31;61242;192;168;0;102;80;20
219;196;206;31;15342;192;168;0;102;80;20
219;196;206;31;16427;192;168;0;102;80;20
219;196;206;31;37564;192;168;0;102;80;20
219;196;206;31;56701;192;168;0;102;80;20
219;196;206;31;13954;192;168;0;102;80;20
219;196;206;31;48489;192;168;0;102;80;20
219;196;206;31;35141;192;168;0;102;80;20
219;196;206;31;1561;192;168;0;102;80;20
219;196;206;31;22742;192;168;0;102;80;20
219;196;206;31;51586;192;168;0;102;80;20
219;196;206;31;36216;192;168;0;102;80;20
219;196;206;31;49626;192;168;0;102;80;20
219;196;206;31;33426;192;168;0;102;80;20
219;196;206;31;11794;192;168;0;102;80;20
219;196;206;31;51123;192;168;0;102;80;20
219;196;206;31;57709;192;168;0;102;80;20
219;196;206;31;49726;192;168;0;102;80;20
219;196;206;31;26230;192;168;0;102;80;20
219;196;206;31;54240;192;168;0;102;80;20
219;196;206;31;38656;192;168;0;102;80;20
219;196;206;31;48853;192;168;0;102;80;20
219;196;206;31;39289;192;168;0;102;80;20
219;196;206;31;55576;192;168;0;102;80;20
219;196;206;31;14275;192;168;0;102;80;20
219;196;206;31;17811;192;168;0;102;80;20
219;196;206;31;65211;192;168;0;102;80;20
219;196;206;31;62686;192;168;0;102;80;20
219;196;206;31;61702;192;168;0;102;80;20
219;196;206;31;49042;192;168;0;102;80;20
219;196;206;31;1254;192;168;0;102;80;20
219;196;206;31;16801;192;168;0;102;80;20
219;196;206;31;11752;192;168;0;102;80;20
219;196;206;31;25961;192;168;0;102;80;20
219;196;206;31;56577;192;168;0;102;80;20
219;196;206;31;46467;192;168;0;102;80;20
219;196;206;31;5423;192;168;0;102;80;20
219;196;206;31;52546;192;168;0;102;80;20
219;196;206;31;26913;192;168;0;102;80;20
219;196;206;31;36519;192;168;0;102;80;20
219;196;206;31;53690;192;168;0;102;80;20
219;196;206;31;63638;192;168;0;102;80;20
219;196;206;31;51775;192;168;0;102;80;20
219;196;206;31;25406;192;168;0;102;80;20
219;196;206;31;28025;192;168;0;102;80;20
219;196;206;31;8974;192;168;0;102;80;20
219;196;206;31;8948;192;168;0;102;80;20
219;196;206;31;63535;192;168;0;102;80;20
219;196;206;31;28445;192;168;0;102;80;20
219;196;206;31;10389;192;168;0;102;80;20
219;196;206;31;23597;192;168;0;102;80;20
219;196;206;31;28277;192;168;0;102;80;20
219;196;206;31;64813;192;168;0;102;80;20
219;196;206;31;47305;192;168;0;102;80;20
219;196;206;31;45179;192;168;0;102;80;20
219;196;206;31;41259;192;168;0;102;80;20
219;196;206;31;53203;192;168;0;102;80;20
219;196;206;31;30099;192;168;0;102;80;20
219;196;206;31;49691;192;168;0;102;80;20
219;196;206;31;21316;192;168;0;102;80;20
219;196;206;31;32822;192;168;0;102;80;20
219;196;206;31;43328;192;168;0;102;80;20
219;196;206;31;23182;192;168;0;102;80;20
219;196;206;31;49025;192;168;0;102;80;20
219;196;206;31;62857;192;168;0;102;80;20
219;196;206;31;47695;192;168;0;102;80;20
219;196;206;31;13998;192;168;0;102;80;20
219;196;206;31;51778;192;168;0;102;80;20
219;196;206;31;56046;192;168;0;102;80;20
219;196;206;31;26712;192;168;0;102;80;20
219;196;206;31;16608;192;168;0;102;80;20
219;196;206;31;35816;192;168;0;102;80;20
219;196;206;31;26579;192;168;0;102;80;20
219;196;206;31;25258;192;168;0;102;80;20
219;196;206;31;34475;192;168;0;102;80;20
219;196;206;31;50985;192;168;0;102;80;20
219;196;206;31;11430;192;168;0;102;80;20
219;196;206;31;22533;192;168;0;102;80;20
219;196;206;31;3564;192;168;0;102;80;20
219;196;206;31;16001;192;168;0;102;80;20
219;196;206;31;24421;192;168;0;102;80;20
219;196;206;31;44488;192;168;0;102;80;20
219;196;206;31;38453;192;168;0;102;80;20
219;196;206;31;8128;192;168;0;102;80;20
219;196;206;31;48424;192;168;0;102;80;20
219;196;206;31;43738;192;168;0;102;80;20
219;196;206;31;6360;192;168;0;102;80;20
219;196;206;31;42955;192;168;0;102;80;20
219;196;206;31;30831;192;168;0;102;80;20
219;196;206;31;57079;192;168;0;102;80;20
219;196;206;31;7875;192;168;0;102;80;20
219;196;206;31;52925;192;168;0;102;80;20
219;196;206;31;41138;192;168;0;102;80;20
219;196;206;31;53518;192;168;0;102;80;20
219;196;206;31;40157;192;168;0;102;80;20
219;196;206;31;19207;192;168;0;102;80;20
219;196;206;31;47137;192;168;0;102;80;20
219;196;206;31;62076;192;168;0;102;80;20
219;196;206;31;49763;192;168;0;102;80;20
219;196;206;31;16342;192;168;0;102;80;20
219;196;206;31;11572;192;168;0;102;80;20
219;196;206;31;21828;192;168;0;102;80;20
219;196;206;31;41389;192;168;0;102;80;20
219;196;206;31;3474;192;168;0;102;80;20
219;196;206;31;60729;192;168;0;102;80;20
219;196;206;31;32882;192;168;0;102;80;20
219;196;206;31;39063;192;168;0;102;80;20
219;196;206;31;61308;192;168;0;102;80;20
219;196;206;31;57929;192;168;0;102;80;20
219;196;206;31;23651;192;168;0;102;80;20
219;196;206;31;59784;192;168;0;102;80;20
219;196;206;31;17015;192;168;0;102;80;20
219;196;206;31;45063;192;168;0;102;80;20
219;196;206;31;60735;192;168;0;102;80;20
219;196;206;31;613;192;168;0;102;80;20
219;196;206;31;22309;192;168;0;102;80;20
219;196;206;31;56790;192;168;0;102;80;20
219;196;206;31;61904;192;168;0;102;80;20
219;196;206;31;6445;192;168;0;102;80;20
219;196;206;31;55018;192;168;0;102;80;20
219;196;206;31;47742;192;168;0;102;80;20
219;196;206;31;56721;192;168;0;102;80;20
219;196;206;31;53248;192;168;0;102;80;20
219;196;206;31;59501;192;168;0;102;80;20
219;196;206;31;33716;192;168;0;102;80;20
219;196;206;31;57018;192;168;0;102;80;20
219;196;206;31;62782;192;168;0;102;80;20
219;196;206;31;30714;192;168;0;102;80;20
219;196;206;31;11129;192;168;0;102;80;20
219;196;206;31;42523;192;168;0;102;80;20
219;196;206;31;24424;192;168;0;102;80;20
219;196;206;31;44315;192;168;0;102;80;20
219;196;206;31;17493;192;168;0;102;80;20
219;196;206;31;18552;192;168;0;102;80;20
219;196;206;31;50510;192;168;0;102;80;20
219;196;206;31;53745;192;168;0;102;80;20
219;196;206;31;47756;192;168;0;102;80;20
219;196;206;31;58020;192;168;0;102;80;20
219;196;206;31;1061;192;168;0;102;80;20
219;196;206;31;39694;192;168;0;102;80;20
219;196;206;31;35022;192;168;0;102;80;20
219;196;206;31;29544;192;168;0;102;80;20
219;196;206;31;41738;192;168;0;102;80;20
219;196;206;31;8979;192;168;0;102;80;20
219;196;206;31;22786;192;168;0;102;80;20
219;196;206;31;19939;192;168;0;102;80;20
219;196;206;31;5780;192;168;0;102;80;20
219;196;206;31;58682;192;168;0;102;80;20
219;196;206;31;5227;192;168;0;102;80;20
219;196;206;31;8171;192;168;0;102;80;20
219;196;206;31;13812;192;168;0;102;80;20
219;196;206;31;4488;192;168;0;102;80;20
219;196;206;31;51997;192;168;0;102;80;20
219;196;206;31;19414;192;168;0;102;80;20
219;196;206;31;19011;192;168;0;102;80;20
219;196;206;31;32494;192;168;0;102;80;20
219;196;206;31;54902;192;168;0;102;80;20
219;196;206;31;20111;192;168;0;102;80;20
219;196;206;31;9907;192;168;0;102;80;20
219;196;206;31;36909;192;168;0;102;80;20
219;196;206;31;15304;192;168;0;102;80;20
219;196;206;31;57558;192;168;0;102;80;20
219;196;206;31;23707;192;168;0;102;80;20
219;196;206;31;48529;192;168;0;102;80;20
219;196;206;31;65398;192;168;0;102;80;20
219;196;206;31;40190;192;168;0;102;80;20
219;196;206;31;9159;192;168;0;102;80;20
219;196;206;31;40577;192;168;0;102;80;20
219;196;206;31;51062;192;168;0;102;80;20
219;196;206;31;63191;192;168;0;102;80;20
219;196;206;31;14635;192;168;0;102;80;20
219;196;206;31;22380;192;168;0;102;80;20
219;196;206;31;23774;192;168;0;102;80;20
219;196;206;31;34854;192;168;0;102;80;20
219;196;206;31;41242;192;168;0;102;80;20
219;196;206;31;15475;192;168;0;102;80;20
219;196;206;31;39749;192;168;0;102;80;20
219;196;206;31;43885;192;168;0;102;80;20
219;196;206;31;11464;192;168;0;102;80;20
219;196;206;31;14180;192;168;0;102;80;20
219;196;206;31;16212;192;168;0;102;80;20
219;196;206;31;28875;192;168;0;102;80;20
219;196;206;31;54608;192;168;0;102;80;20
219;196;206;31;15524;192;168;0;102;80;20
219;196;206;31;29772;192;168;0;102;80;20
219;196;206;31;38197;192;168;0;102;80;20
219;196;206;31;21370;192;168;0;102;80;20
219;196;206;31;17453;192;168;0;102;80;20
219;196;206;31;17166;192;168;0;102;80;20
219;196;206;31;25488;192;168;0;102;80;20
219;196;206;31;37533;192;168;0;102;80;20
219;196;206;31;52416;192;168;0;102;80;20
219;196;206;31;60015;192;168;0;102;80;20
219;196;206;31;2677;192;168;0;102;80;20
219;196;206;31;35776;192;168;0;102;80;20
219;196;206;31;10706;192;168;0;102;80;20
219;196;206;31;59803;192;168;0;102;80;20
219;196;206;31;32172;192;168;0;102;80;20
219;196;206;31;25189;192;168;0;102;80;20
219;196;206;31;33442;192;168;0;102;80;20
219;196;206;31;11769;192;168;0;102;80;20
219;196;206;31;48917;192;168;0;102;80;20
219;196;206;31;18560;192;168;0;102;80;20
219;196;206;31;48520;192;168;0;102;80;20
219;196;206;31;58906;192;168;0;102;80;20
219;196;206;31;10532;192;168;0;102;80;20
219;196;206;31;21567;192;168;0;102;80;20
219;196;206;31;2689;192;168;0;102;80;20
219;196;206;31;27843;192;168;0;102;80;20
219;196;206;31;26105;192;168;0;102;80;20
219;196;206;31;32289;192;168;0;102;80;20
219;196;206;31;22749;192;168;0;102;80;20
219;196;206;31;61607;192;168;0;102;80;20
219;196;206;31;45004;192;168;0;102;80;20
219;196;206;31;57432;192;168;0;102;80;20
219;196;206;31;60196;192;168;0;102;80;20
219;196;206;31;61841;192;168;0;102;80;20
219;196;206;31;10531;192;168;0;102;80;20
219;196;206;31;3615;192;168;0;102;80;20
219;196;206;31;46485;192;168;0;102;80;20
219;196;206;31;53037;192;168;0;102;80;20
219;196;206;31;45515;192;168;0;102;80;20
219;196;206;31;53236;192;168;0;102;80;20
219;196;206;31;28000;192;168;0;102;80;20
219;196;206;31;9822;192;168;0;102;80;20
219;196;206;31;45639;192;168;0;102;80;20
219;196;206;31;19312;192;168;0;102;80;20
219;196;206;31;40541;192;168;0;102;80;20
219;196;206;31;17390;192;168;0;102;80;20
219;196;206;31;26224;192;168;0;102;80;20
219;196;206;31;63685;192;168;0;102;80;20
219;196;206;31;19601;192;168;0;102;80;20
219;196;206;31;61306;192;168;0;102;80;20
219;196;206;31;7145;192;168;0;102;80;20
219;196;206;31;22079;192;168;0;102;80;20
219;196;206;31;16179;192;168;0;102;80;20
219;196;206;31;51885;192;168;0;102;80;20
219;196;206;31;44779;192;168;0;102;80;20
219;196;206;31;42729;192;168;0;102;80;20
219;196;206;31;32986;192;168;0;102;80;20
219;196;206;31;38965;192;168;0;102;80;20
219;196;206;31;42191;192;168;0;102;80;20
219;196;206;31;61520;192;168;0;102;80;20
219;196;206;31;48309;192;168;0;102;80;20
219;196;206;31;36458;192;168;0;102;80;20
219;196;206;31;61965;192;168;0;102;80;20
219;196;206;31;44860;192;168;0;102;80;20
219;196;206;31;51400;192;168;0;102;80;20
219;196;206;31;7778;192;168;0;102;80;20
219;196;206;31;19716;192;168;0;102;80;20
219;196;206;31;51094;192;168;0;102;80;20
219;196;206;31;3958;192;168;0;102;80;20
219;196;206;31;20471;192;168;0;102;80;20
